BSc(ActuarSc) Examination Timetable for the First Semester of 2025-2026
(As at Oct 17, 2025)
Date 	Time 		Course Code 	Description 	Venue
				Introductory microeconomics 	Rm 256 Main Bldg.
				Introductory microeconomics 	Rm 3 Library Ext.
				Introductory microeconomics 	Rm 4 Library Ext.
				Introductory microeconomics 	Rm 5 Library Ext.
Dec 8 MON 	2:30 pm - 5:30 pm 		STAT4903 	Actuarial techniques for general insurance 	Rm 8 Library Ext.
Dec 8 MON 	6:30 pm - 8:30 pm 		PHYS1250 	Fundamental physics 	CPD-LG.07-10, Centennial Campus
Dec 9 TUE 	9:30 am - 11:30 am 		COMP3356 	Robotics 	Rm 217 Main Bldg.
Dec 9 TUE 	9:30 am - 12:30 pm 		ELEC4542 	Introduction to deep learning for computer vision 	CPD-LG.07-10, Centennial Campus
Dec 9 TUE 	2:30 pm - 4:30 pm 		CSCI9001 	Practical Chinese for Science Students 	Multi-purpose Zone, Level 3, Main Library
Dec 9 TUE 	2:30 pm - 4:30 pm 		EASC2407 	Mineralogy 	Rm 218 Main Bldg.
Dec 9 TUE 	2:30 pm - 3:30 pm 		ECON2275 	The political economy of law and public policy 	Rm 2 Library Ext.
Dec 9 TUE 	2:30 pm - 4:30 pm 		FINA2390 	Financial programming and databases 	Rm 610, K.K. Leung Bldg.
Dec 9 TUE 	2:30 pm - 4:30 pm 		FINA3339 	Private Credit 	Rm 3 Library Ext.
Dec 9 TUE 	2:30 pm - 4:00 pm 		GEOG1005 	Map use, reading and interpretation 	Loke Yew Hall
				Map use, reading and interpretation 	Rm 103 Main Bldg.
				Map use, reading and interpretation 	Rm 105 Chong Yuet Ming Amenities Ctr.
				Map use, reading and interpretation 	Rm 167 Main Bldg.
Dec 9 TUE 	6:30 pm - 8:30 pm 		STAT3021 	Modern biostatistics 	CPD-LG.07-10, Centennial Campus
Dec 10 WED 	9:30 am - 11:30 am 		ACCT3103 	Intermediate financial accounting II 	Rm 103 Main Bldg.
				Intermediate financial accounting II 	Rm 167 Main Bldg.
Dec 10 WED 	9:30 am - 11:30 am 		COMP2396 	Object-oriented programming and Java 	Loke Yew Hall
				Object-oriented programming and Java 	Rm 256 Main Bldg.
Dec 10 WED 	9:30 am - 11:30 am 		SDST1600 	Statistics: Ideas and Concepts 	Rm 4 Library Ext.
				Statistics: Ideas and Concepts 	Rm 5 Library Ext.
Dec 10 WED 	9:30 am - 12:30 pm 		STAT3904 	Corporate finance for actuarial science 	Rm 6 Library Ext.
				Corporate finance for actuarial science 	Rm 7 Library Ext.
Dec 10 WED 	2:30 pm - 4:30 pm 		FINA2312 	Advanced corporate finance 	Rm 6 Library Ext.
				Advanced corporate finance 	Rm 7 Library Ext.
Dec 10 WED 	2:30 pm - 4:30 pm 		GEOG2096 	Human impacts on ecosystems 	Rm 201 Main Bldg.
				Human impacts on ecosystems 	Rm 256 Main Bldg.
Dec 11 THU 	9:30 am - 12:00 noon 		FINA2343 	Lending and Credit in Private Banking and Corporate Banking (1) 	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 11 THU 	9:30 am - 12:00 noon 		MATH4404 	Functional analysis 	Rm 9 Library Ext.
Dec 11 THU 	9:30 am - 11:30 am 		SOCI1001 	Introduction to sociology 	Loke Yew Hall
				Introduction to sociology 	Rm 103 Main Bldg.
Dec 11 THU 	9:30 am - 11:30 am 		STAT4610 	Bayesian learning 	Rm 167 Main Bldg.
Dec 11 THU 	2:30 pm - 4:30 pm 		CHIN1116 	General introduction to modern Chinese language 	Rm 6 Library Ext.
				General introduction to modern Chinese language 	Rm 7 Library Ext.
Dec 11 THU 	2:30 pm - 4:30 pm 		COMP3355 	Cyber Security 	Rm 2 Library Ext.
				Cyber Security 	Rm 3 Library Ext.
Dec 11 THU 	2:30 pm - 4:30 pm 		EASC1401 	Blue planet 	Rm 201 Main Bldg.
				Blue planet 	Rm 256 Main Bldg.
Dec 11 THU 	2:30 pm - 5:00 pm 		MATH1821 	Mathematical methods for actuarial science I 	CPD-LG.60, Centennial Campus
				Mathematical methods for actuarial science I 	CPD-LG.61 & CPD-LG.62, Centennial Campus
Dec 11 THU 	2:30 pm - 5:00 pm 		MATH2211 	Multivariable calculus 	Rm 4 Library Ext.
				Multivariable calculus 	Rm 5 Library Ext.
Dec 12 FRI 	9:30 am - 11:30 am 		STAT3902 	Mathematical statistics 	Loke Yew Hall
Dec 12 FRI 	9:30 am - 12:30 pm 		STAT3956 	Life contingencies III 	Rm 237 Main Bldg.
Dec 12 FRI 	2:30 pm - 4:00 pm 		GEOG2030 	Global development 	Rm 105 Chong Yuet Ming Amenities Ctr.
				Global development 	Rm 8 Library Ext.
				Global development 	Rm 9 Library Ext.
Dec 12 FRI 	2:30 pm - 5:00 pm 		MATH3408 	Computational methods and differential equations with applications 	Multi-purpose Zone, Level 3, Main Library
Dec 12 FRI 	2:30 pm - 5:00 pm 		MATH3904 	Introduction to optimization 	Multi-purpose Zone, Level 3, Main Library
Dec 13 SAT 	9:30 am - 11:30 am 		ACCT2102 	Intermediate financial accounting I 	Rm 201 Main Bldg.
				Intermediate financial accounting I 	Rm 217 Main Bldg.
				Intermediate financial accounting I 	Rm 218 Main Bldg.
Dec 13 SAT 	9:30 am - 12:30 pm 		CCGL9036 	Dilemmas of Humanitarian Intervention 	Rm 6 Library Ext.
				Dilemmas of Humanitarian Intervention 	Rm 7 Library Ext.
Dec 13 SAT 	9:30 am - 12:30 pm 		COMP2119 	Introduction to data structures and algorithms 	Rm 105 Chong Yuet Ming Amenities Ctr.
				Introduction to data structures and algorithms 	Rm 2 Library Ext.
				Introduction to data structures and algorithms 	Rm 3 Library Ext.
				Introduction to data structures and algorithms 	Rm 8 Library Ext.
Dec 13 SAT 	9:30 am - 11:30 am 		GEOG2004 	Atmospheric environment and global climate 	Rm 9 Library Ext.
Dec 13 SAT 	2:30 pm - 4:30 pm 		COMP1117 	Computer programming 	Loke Yew Hall
				Computer programming 	Multi-purpose Zone, Level 3, Main Library
				Computer programming 	Rm 103 Main Bldg.
				Computer programming 	Rm 105 Chong Yuet Ming Amenities Ctr.
				Computer programming 	Rm 167 Main Bldg.
Dec 13 SAT 	2:30 pm - 5:30 pm 		COMP3278 	Introduction to database management systems 	Rm 6 Library Ext.
				Introduction to database management systems 	Rm 7 Library Ext.
				Introduction to database management systems 	Rm 8 Library Ext.
Dec 13 SAT 	6:30 pm - 8:30 pm 		GEOG1002 	Hong Kong: land, people and resources 	CPD-LG.07-10, Centennial Campus
Dec 13 SAT 	6:30 pm - 9:00 pm 		MATH2241 	Introduction to mathematical analysis 	Rm 201 Main Bldg.
				Introduction to mathematical analysis 	Rm 256 Main Bldg.
Dec 15 MON 	9:30 am - 11:30 am 		GEOG1003 	Contemporary global environmental issues 	Loke Yew Hall
				Contemporary global environmental issues 	Rm 103 Main Bldg.
				Contemporary global environmental issues 	Rm 167 Main Bldg.
				Contemporary global environmental issues 	Rm 201 Main Bldg.
Dec 15 MON 	9:30 am - 12:30 pm 		STAT3906 	Risk theory I 	Rm 6 Library Ext.
				Risk theory I 	Rm 7 Library Ext.
Dec 15 MON 	2:30 pm - 4:30 pm 		COMP2113 	Programming technologies 	Loke Yew Hall
				Programming technologies 	Rm 103 Main Bldg.
Dec 15 MON 	2:30 pm - 4:30 pm 		COMP3297 	Software engineering 	Rm 103 Main Bldg.
				Software engineering 	Rm 167 Main Bldg.
Dec 15 MON 	2:30 pm - 4:30 pm 		FINA2383 	International financial management 	CPD-LG.60, Centennial Campus
				International financial management 	CPD-LG.61 & CPD-LG.62, Centennial Campus
Dec 15 MON 	2:30 pm - 4:30 pm 		PSYC2019 	Psychology of personality 	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 16 TUE 	9:30 am - 12:30 pm 		COMP2121 	Discrete mathematics 	CPD-LG.07-10, Centennial Campus
Dec 16 TUE 	9:30 am - 11:30 am 		FINA3323 	Fixed income securities 	Rm 217 Main Bldg.
Dec 16 TUE 	9:30 am - 11:30 am 		GEOG1017 	Human geography in a globalizing world 	Multi-purpose Zone, Level 3, Main Library
Dec 16 TUE 	9:30 am - 11:00 am 		GEOG2120 	Introductory spatial analysis 	Rm 167 Main Bldg.
Dec 16 TUE 	9:30 am - 12:00 noon 		IIMT1640 	Probability and Statistics for Business 	Rm 4 Library Ext.
				Probability and Statistics for Business 	Rm 5 Library Ext.
Dec 16 TUE 	9:30 am - 12:00 noon 		MATH3600 	Discrete mathematics 	Rm 3 Library Ext.
Dec 16 TUE 	2:30 pm - 4:30 pm 		ECON1220 	Introductory macroeconomics 	Loke Yew Hall
				Introductory macroeconomics 	Multi-purpose Zone, Level 3, Main Library
Dec 16 TUE 	2:30 pm - 4:30 pm 		ECON2220 	Intermediate macroeconomics 	CPD-LG.07-10, Centennial Campus
Dec 16 TUE 	2:30 pm - 4:30 pm 		PHYS1650 	Nature of the universe 	CPD-LG.07-10, Centennial Campus
Dec 17 WED 	9:30 am - 11:30 am 		CHEM1042 	General chemistry I 	Multi-purpose Zone, Level 3, Main Library
				General chemistry I 	Rm 3 Library Ext.
Dec 17 WED 	9:30 am - 12:30 pm 		COMP3316 	Quantum information and computation 	Rm 5 Library Ext.
Dec 17 WED 	9:30 am - 11:30 am 		PHYS2150 	Methods in physics I 	CPD-LG.60, Centennial Campus
				Methods in physics I 	CPD-LG.61 & CPD-LG.62, Centennial Campus
Dec 17 WED 	9:30 am - 11:30 am 		STAT3620 	Modern nonparametric statistics 	Rm 2 Library Ext.
Dec 17 WED 	2:30 pm - 4:30 pm 		COMP2501 	Introduction to data science 	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 17 WED 	2:30 pm - 4:30 pm 		ECON2232 	Economics of human resources 	Rm 167 Main Bldg.
Dec 17 WED 	2:30 pm - 5:30 pm 		ELEC2441 	Computer organization and microprocessors 	Rm 6 Library Ext.
				Computer organization and microprocessors 	Rm 7 Library Ext.
				Computer organization and microprocessors 	Rm 8 Library Ext.
Dec 17 WED 	2:30 pm - 4:30 pm 		GEOG2018 	Transport geography 	Rm 4 Library Ext.
Dec 18 THU 	9:30 am - 11:00 am 		ECON2210 	Intermediate microeconomics 	Multi-purpose Zone, Level 3, Main Library
Dec 18 THU 	9:30 am - 11:30 am 		PHYS1150 	Problem solving in physics 	Loke Yew Hall
Dec 18 THU 	9:30 am - 12:30 pm 		STAT3910 	Financial economics I 	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 18 THU 	2:30 pm - 4:30 pm 		FINA2342 	Insurance: theory & practice 	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 18 THU 	2:30 pm - 5:00 pm 		MATH3301 	Algebra I 	Rm 3 Library Ext.
Dec 18 THU 	2:30 pm - 4:30 pm 		PSYC1001 	Introduction to psychology 	CPD-LG.07-10, Centennial Campus
				Introduction to psychology 	Multi-purpose Zone, Level 3, Main Library
Dec 19 FRI 	9:30 am - 12:00 noon 		CCST9027 	The Science of Irrational Thinking 	CPD-LG.07-10, Centennial Campus
Dec 19 FRI 	9:30 am - 11:30 am 		FINA3326 	Equity valuation and investment management 	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 19 FRI 	9:30 am - 12:00 noon 		MATH2012 	Fundamental concepts of mathematics 	CPD-LG.07-10, Centennial Campus
Dec 19 FRI 	9:30 am - 11:30 am 		STAT7609 	Research methods in statistics 	Rm 103 Main Bldg.
Dec 19 FRI 	2:30 pm - 4:30 pm 		CCGL9019 	Economic Globalization: Issues and Challenges 	Rm 103 Main Bldg.
Dec 19 FRI 	2:30 pm - 4:30 pm 		IIMT2601 	Management information systems 	CPD-LG.07-10, Centennial Campus
Dec 20 SAT 	9:30 am - 11:30 am 		CCST9016 	Energy: Its Evolution and Environmental Impacts 	CPD-LG.07-10, Centennial Campus
Dec 20 SAT 	9:30 am - 11:30 am 		COMP3270 	Introduction to artificial intelligence 	CPD-LG.07-10, Centennial Campus
Dec 20 SAT 	9:30 am - 12:30 pm 		ECON2252 	Theory of international trade 	Rm 2 Library Ext.
Dec 20 SAT 	9:30 am - 11:30 am 		FINA2382 	Real estate finance 	Rm 6 Library Ext.
				Real estate finance 	Rm 7 Library Ext.
Dec 20 SAT 	9:30 am - 12:00 noon 		MATH3601 	Numerical analysis 	Rm 217 Main Bldg.
				Numerical analysis 	Rm 218 Main Bldg.
Dec 20 SAT 	2:30 pm - 4:30 pm 		CUND9001 	Basic Spoken and Written Cantonese for Mandarin Speakers 	Rm 4 Library Ext.
				Basic Spoken and Written Cantonese for Mandarin Speakers 	Rm 5 Library Ext.
Dec 20 SAT 	2:30 pm - 4:00 pm 		CUND9003 	Cantonese for Non-Cantonese Speaking Students 	CPD-LG.07-10, Centennial Campus
Dec 20 SAT 	2:30 pm - 4:30 pm 		PHYS1056 	Weather, climate and climate change 	Loke Yew Hall
Dec 22 MON 	9:30 am - 10:30 am 		CCGL9025 	The Political Economy of Growth and Poverty in the World 	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 22 MON 	9:30 am - 11:30 am 		CHEM1041 	Foundations of chemistry 	CPD-LG.07-10, Centennial Campus
Dec 22 MON 	9:30 am - 11:30 am 		ECON2214 	Games and decisions 	CPD-LG.07-10, Centennial Campus
Dec 22 MON 	9:30 am - 11:30 am 		STAT3602 	Statistical inference 	Rm 5 Library Ext.
Dec 22 MON 	2:30 pm - 4:30 pm 		ECON4211 	Advanced Microeconomics 	CPD-LG.07-10, Centennial Campus
Dec 22 MON 	2:30 pm - 5:00 pm 		MATH2101 	Linear algebra I 	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 23 TUE 	9:30 am - 11:30 am 		ECON4221 	Advanced Macroeconomics 	Loke Yew Hall
