BPsych Examination                                                               Timetable for the First Semester of 2025-2026(As at Oct 17, 2025)

Date	Time		Course Code	Description	Venue
				Introductory microeconomics	Rm 237 Main Bldg.
				Introductory microeconomics	Rm 256 Main Bldg.
				Introductory microeconomics	Rm 3 Library Ext.
				Introductory microeconomics	Rm 4 Library Ext.
				Introductory microeconomics	Rm 5 Library Ext.
Dec 9 TUE	9:30 am - 11:30 am		SOCI3067	Crime and the media	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 9 TUE	2:30 pm - 4:00 pm		GEOG1005	Map use, reading and interpretation	Loke Yew Hall
				Map use, reading and interpretation	Rm 103 Main Bldg.
				Map use, reading and interpretation	Rm 105 Chong Yuet Ming Amenities Ctr.
				Map use, reading and interpretation	Rm 167 Main Bldg.
Dec 10 WED	2:30 pm - 4:30 pm		FINA1310	Corporate finance	Multi-purpose Zone, Level 3, Main Library
				Corporate finance	Rm 105 Chong Yuet Ming Amenities Ctr.
				Corporate finance	Rm 8 Library Ext.
				Corporate finance	Rm 9 Library Ext.
Dec 10 WED	2:30 pm - 4:30 pm		GEOG2096	Human impacts on ecosystems	Rm 201 Main Bldg.
				Human impacts on ecosystems	Rm 256 Main Bldg.
Dec 11 THU	9:30 am - 11:30 am		SOCI1001	Introduction to sociology	Loke Yew Hall
				Introduction to sociology	Rm 103 Main Bldg.
Dec 11 THU	2:30 pm - 5:00 pm		BBMS3011	Molecular Neuroscience	Rm 167 Main Bldg.
Dec 11 THU	2:30 pm - 5:00 pm		MATH1013	University mathematics II	CPD-LG.07-10, Centennial Campus
				University mathematics II	Loke Yew Hall
				University mathematics II	Multi-purpose Zone, Level 3, Main Library
				University mathematics II	Rm 103 Main Bldg.
				University mathematics II	Rm 167 Main Bldg.
Dec 11 THU	2:30 pm - 4:30 pm		POLI2108	Introduction to public administration	Rm 217 Main Bldg.
				Introduction to public administration	Rm 218 Main Bldg.
Dec 12 FRI	9:30 am - 11:30 am		ECON1280	Analysis of economic data	Multi-purpose Zone, Level 3, Main Library
				Analysis of economic data	Rm 6 Library Ext.
				Analysis of economic data	Rm 7 Library Ext.
				Analysis of economic data	Rm 8 Library Ext.
				Analysis of economic data	Rm 9 Library Ext.
Dec 12 FRI	9:30 am - 11:30 am		ECON2280	Introductory econometrics	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 12 FRI	2:30 pm - 4:00 pm		GEOG2030	Global development	Rm 105 Chong Yuet Ming Amenities Ctr.
				Global development	Rm 8 Library Ext.
				Global development	Rm 9 Library Ext.
Dec 12 FRI	2:30 pm - 4:30 pm		GEOG2153	Smartphones, K-pop, and Kimchi: South Korea beyond the miracle	Rm 201 Main Bldg.
				Smartphones, K-pop, and Kimchi: South Korea beyond the miracle	Rm 256 Main Bldg.
Dec 13 SAT	9:30 am - 12:30 pm		BSTC2016	Pāli language I	CPD-LG.60, Centennial Campus
Dec 13 SAT	9:30 am - 12:30 pm		CCGL9036	Dilemmas of Humanitarian Intervention	Rm 6 Library Ext.
				Dilemmas of Humanitarian Intervention	Rm 7 Library Ext.
Dec 13 SAT	9:30 am - 11:30 am		POLI3069	Public policy, politics and social change	Rm 256 Main Bldg.
Dec 13 SAT	2:30 pm - 4:30 pm		COMP1117	Computer programming	Loke Yew Hall
				Computer programming	Multi-purpose Zone, Level 3, Main Library
				Computer programming	Rm 103 Main Bldg.
				Computer programming	Rm 105 Chong Yuet Ming Amenities Ctr.
				Computer programming	Rm 167 Main Bldg.
Dec 13 SAT	2:30 pm - 4:30 pm		SOCI3046	Sociology of law	Rm 237 Main Bldg.
Dec 13 SAT	6:30 pm - 8:30 pm		GEOG1002	Hong Kong: land, people and resources	CPD-LG.07-10, Centennial Campus
Dec 15 MON	9:30 am - 11:30 am		GEOG1003	Contemporary global environmental issues	Loke Yew Hall
				Contemporary global environmental issues	Rm 103 Main Bldg.
				Contemporary global environmental issues	Rm 167 Main Bldg.
				Contemporary global environmental issues	Rm 201 Main Bldg.
Dec 15 MON	9:30 am - 12:00 noon		MATH2014	Multivariable calculus and linear algebra	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 15 MON	9:30 am - 11:30 am		SOCI3078	Drug control in comparative perspective	Rm 201 Main Bldg.
Dec 15 MON	2:30 pm - 4:30 pm		PSYC2019	Psychology of personality	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 16 TUE	9:30 am - 11:30 am		GEOG1017	Human geography in a globalizing world	Multi-purpose Zone, Level 3, Main Library
Dec 16 TUE	9:30 am - 11:30 am		GEOG2013	Sustainable Development: Introduction and Quantification	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 16 TUE	2:30 pm - 4:30 pm		ECON1220	Introductory macroeconomics	Loke Yew Hall
				Introductory macroeconomics	Multi-purpose Zone, Level 3, Main Library
Dec 17 WED	9:30 am - 11:30 am		CHEM1042	General chemistry I	Multi-purpose Zone, Level 3, Main Library
				General chemistry I	Rm 3 Library Ext.
Dec 17 WED	9:30 am - 12:00 noon		MATH1011	University mathematics I	Rm 201 Main Bldg.
				University mathematics I	Rm 237 Main Bldg.
				University mathematics I	Rm 256 Main Bldg.
Dec 17 WED	9:30 am - 11:30 am		STAT2601	Probability and statistics I	Loke Yew Hall
				Probability and statistics I	Rm 167 Main Bldg.
Dec 17 WED	9:30 am - 11:30 am		STAT3620	Modern nonparametric statistics	Rm 2 Library Ext.
Dec 17 WED	2:30 pm - 4:30 pm		CUND9002	Practical Chinese and Hong Kong Society	Rm 2 Library Ext.
				Practical Chinese and Hong Kong Society	Rm 3 Library Ext.
Dec 18 THU	2:30 pm - 4:30 pm		EASC2408	Planetary geology	Rm 103 Main Bldg.
Dec 18 THU	2:30 pm - 4:30 pm		PSYC1001	Introduction to psychology	CPD-LG.07-10, Centennial Campus
				Introduction to psychology	Multi-purpose Zone, Level 3, Main Library
Dec 19 FRI	9:30 am - 12:00 noon		CCST9027	The Science of Irrational Thinking	CPD-LG.07-10, Centennial Campus
Dec 19 FRI	2:30 pm - 4:30 pm		CCGL9019	Economic Globalization: Issues and Challenges	Rm 103 Main Bldg.
Dec 19 FRI	2:30 pm - 4:30 pm		IIMT2601	Management information systems	CPD-LG.07-10, Centennial Campus
Dec 20 SAT	9:30 am - 11:30 am		CCST9016	Energy: Its Evolution and Environmental Impacts	CPD-LG.07-10, Centennial Campus
Dec 20 SAT	9:30 am - 12:00 noon		MATH3601	Numerical analysis	Rm 217 Main Bldg.
				Numerical analysis	Rm 218 Main Bldg.
Dec 20 SAT	2:30 pm - 4:30 pm		CUND9001	Basic Spoken and Written Cantonese for Mandarin Speakers	Rm 4 Library Ext.
				Basic Spoken and Written Cantonese for Mandarin Speakers	Rm 5 Library Ext.
Dec 20 SAT	2:30 pm - 4:00 pm		GEOG2090	Introduction to geographic information systems	CPD-LG.07-10, Centennial Campus
Dec 20 SAT	2:30 pm - 4:30 pm		PHYS1056	Weather, climate and climate change	Loke Yew Hall
Dec 22 MON	9:30 am - 10:30 am		CCGL9025	The Political Economy of Growth and Poverty in the World	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 22 MON	9:30 am - 11:30 am		CHEM1041	Foundations of chemistry	CPD-LG.07-10, Centennial Campus
Dec 22 MON	9:30 am - 11:30 am		CUND9004	Practical Applied Chin Writing & Effective Presentation Skills for Non-local Mandarin Speaking Stu	Rm 2 Library Ext.
Dec 22 MON	9:30 am - 11:30 am		GEOG3214	Corporate social responsibility and environmental auditing	Loke Yew Hall
Dec 22 MON	2:30 pm - 5:30 pm		COMP3366	Quantum algorithms and computer architecture	Rm 103 Main Bldg.
Dec 23 TUE	9:30 am - 11:30 am		GEOG3414	Social Justice and the City	Multi-purpose Zone, Level 3, Main Library
